FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot,Process
FR1406,5.0,294.98,ND-300E3001010K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1406,5.0,294.98,NQ-300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1407,5.0,168.87,MQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1407,5.0,168.87,MQC500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR1414,5.0,219.59,TD-300D2001012A,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR1414,5.0,219.59,TD-300E2001012A,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR1414,5.0,219.59,TD-300E2001012K,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR1414,5.0,219.59,TDC300E2001012A,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR1414,5.0,219.59,TDC300E2001012K,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR1420,5.0,210.55,TQ-350D900B042A,9X3.5,QFN,CU,330.0,40.0,
FR1420,5.0,210.55,TQ-350E900B042A,9X3.5,QFN,CU,330.0,40.0,
FR1420,5.0,210.55,TQC350D900B042A,9X3.5,QFN,CU,330.0,40.0,
FR1420,5.0,210.55,TQC350D900B042K,3.5X9,QFN,CU,330.0,40.0,
FR1426,1.0,402.71,TQ-500E500B024P,5X5,QFN,PPF,440.0,40.0,
FR1426,1.0,402.71,TQC500E500B024P,5X5,QFN,PPF,440.0,40.0,
FR1449,5.0,248.87,TD-300E3001010A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1449,5.0,248.87,TD-300E3001010K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR1451,5.0,207.6,TQ-250E450A030A,4.5X2.5,QFN,CU,900.0,30.0,
FR1451,5.0,207.6,TQC250E450A030A,4.5X2.5,QFN,CU,900.0,30.0,
FR1456,5.0,186.37,NQP400E3501014C,3.5X4,SLP,Cu,770.0,40.0,Full Cut
FR1456,5.0,186.37,NQP400E3501014N,3.5X4,SLP,Cu,770.0,40.0,Full Cut
FR1462,1.0,390.2,TQC500E500A036D,5X5,QFN,PPF,440.0,40.0,
FR1462,1.0,390.2,TQC500E500A036P,5X5,QFN,PPF,440.0,40.0,
FR1462,1.0,390.2,TQC500M500A036P,5X5,QFN,PPF,440.0,40.0,
FR1464,5.0,203.98,NQ-400E4001020A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR1498,1.0,308.65,TQ-600E600A044P,6X6,QFN,PPF,315.0,40.0,
FR1498,1.0,308.65,TQC600E600A044D,6X6,QFN,PPF,315.0,40.0,
FR1498,1.0,308.65,TQC600E600A044P,6X6,QFN,PPF,315.0,40.0,
FR1518,3.0,410.03,TD-200E200C006A,2X2,QFN,Cu,2470.0,20.0,
FR1518,3.0,410.03,TD-200E200C006K,2X2,QFN,Cu,2470.0,20.0,
FR1522,5.0,209.94,TD-500E300B016A,3X5,QFN,CU,715.0,40.0,
FR1522,5.0,209.94,TD-500E300B016K,3X5,QFN,CU,715.0,40.0,
FR1536,5.0,185.55,NQC400E400A032A,4X4,QFN,CU,700.0,40.0,
FR1536,5.0,185.55,NQC400E400A032K,4X4,QFN,CU,700.0,40.0,
FR1536,5.0,185.55,NQC400S400A032A,4X4,QFN,CU,700.0,40.0,
FR1536,5.0,185.55,NQC400S400A032K,4X4,QFN,CU,700.0,40.0,
FR1536,5.0,185.55,TQC400E400A032A,4X4,QFN,CU,700.0,40.0,
FR1536,5.0,185.55,UQC400E400A032A,4X4,QFN,CU,700.0,40.0,
FR1540,3.0,242.15,NQ-350E450B025F,4.5X3.5,QFN,PPF,660.0,40.0,
FR1540,3.0,242.15,NQ-350E450B025M,4.5X3.5,QFN,PPF,660.0,40.0,
FR1551,0.0,593.71,ND-400E400X012E,4X4,SFS,,700.0,40.0,
FR1551,0.0,593.71,ND-400E400X012U,4X4,SFS,,700.0,40.0,
FR1551,3.0,589.55,ND-400E400X012E,4X4,SFS,,700.0,40.0,
FR1551,3.0,589.55,ND-400E400X012U,4X4,SFS,,700.0,40.0,
FR1552,3.0,479.9,NQ-500E500C020U,5X5,QFN,Cu,440.0,40.0,
FR1552,3.0,479.9,NQ-500E500X020E,5X5,SFS,,440.0,40.0,
FR1552,3.0,479.9,NQ-500E500X020U,5X5,SFS,,440.0,40.0,
FR1559,5.0,362.89,NQ-350E350Z018N,3.5X3.5,QFN,CU,880.0,40.0,
FR1559,5.0,362.89,NQ-350E350Z018W,3.5X3.5,QFN,CU,880.0,20.0,
FR1579,4.0,220.55,4QC400M500U025B,5X4,QFN,PPF,560.0,30.0,
FR1579,4.0,220.55,4QC400M500U025U,5X4,QFN,PPF,560.0,30.0,
FR1583,3.0,502.72,NQC500E500X032U,5X5,SFS,,440.0,40.0,
FR1590,3.0,492.96,NQ-500E5001020E,5X5,SLP,Cu,440.0,40.0,Step Cut
FR1590,3.0,492.96,NQ-500E5001020U,5X5,SLP,Cu,440.0,40.0,Step Cut
FR1590,3.0,492.96,NQ-500E500C020E,5X5,QFN,Cu,440.0,40.0,
FR1590,3.0,492.96,NQ-500E500C020U,5X5,QFN,Cu,440.0,40.0,
FR1590,3.0,492.96,NQ-500E500X020E,5X5,SFS,,440.0,40.0,
FR1590,3.0,492.96,NQ-500E500X020U,5X5,SFS,,440.0,40.0,
FR1634,5.0,317.05,TQC500E500U031U,5X5,QFN,CU,440.0,56.0,
FR1634,5.0,317.05,TQC500M500U031U,5X5,QFN,CU,440.0,56.0,
FR1637,5.0,128.58,TQ-900E900B064E,9X9,QFN,CU,120.0,40.0,
FR1637,5.0,128.58,TQ-900E900B064U,9X9,QFN,CU,120.0,40.0,
FR1637,5.0,128.58,TQC900E900B064A,9X9,QFN,CU,120.0,40.0,
FR1637,5.0,128.58,TQC900E900B064U,9X9,QFN,CU,120.0,30.0,
FR1637,5.0,128.58,TQC900M900B064U,9X9,QFN,CU,120.0,30.0,
FR1653,5.0,223.85,TDC400E300B014A,3X4,QFN,CU,910.0,40.0,
FR1653,5.0,223.85,TDC400E300B014K,3X4,QFN,CU,910.0,40.0,
FR1683,5.0,223.15,NQ-600E600A052K,6X6,QFN,CU,315.0,40.0,
FR1683,5.0,223.15,NQC600E600A052A,6X6,QFN,CU,315.0,40.0,
FR1683,5.0,223.15,NQC600E600A052K,6X6,QFN,CU,315.0,40.0,
FR1706,3.0,637.66,NDC300E350X010U,3X3.5,SFS,,1040.0,40.0,
FR1715,3.0,195.59,ND-700S500Z004D,5X7,QFN,PPF,320.0,40.0,
FR1715,3.0,195.59,ND-700S500Z004P,5X7,QFN,PPF,320.0,40.0,
FR1745,5.0,325.4,TQZ500M600U039U,5X6,QFN,CU,360.0,66.0,
FR1745,5.0,325.4,TQZ500M600U039W,5X6,QFN,CU,360.0,66.0,
FR1747,5.0,163.5,NQC700E700A056K,7X7,QFN,CU,240.0,40.0,
FR1752,5.0,151.03,TQC600M600U048U,6X6,QFN,CU,315.0,40.0,
FR1771,5.0,280.12,TD-300E300B010A,3X3,QFN,CU,1170.0,30.0,
FR1771,5.0,280.12,TD-300E300B010K,3X3,QFN,CU,1170.0,30.0,
FR1771,5.0,280.12,TDC300E300B010K,3X3,QFN,CU,1170.0,30.0,
FR1795,3.0,283.95,MDC300E300B012D,3X3,QFN,PPF,1170.0,30.0,
FR1805,5.0,495.49,TQC400M500U024U,4X5,QFN,CU,560.0,40.0,
FR1806,3.0,142.06,NDC800E800Z008B,8X8,QFN,PPF,175.0,40.0,
FR1806,3.0,142.06,NDC800E800Z008D,8X8,QFN,PPF,175.0,40.0,
FR1813,5.0,351.36,TQC500M500U031U,5X5,QFN,CU,440.0,56.0,
FR1819,5.0,301.98,4Q-400M600S034U,6X4,QFN,CU,450.0,40.0,
FR1819,5.0,301.98,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,
FR1819,5.0,301.98,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,
FR1819,5.0,301.98,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,
FR1832,5.0,324.86,4Q-400M500U030U,5X4,QFN,CU,560.0,40.0,
FR1837,5.0,173.46,4Q-400E600U034U,6X4,QFN,CU,450.0,40.0,
FR1837,5.0,173.46,4Q-400M600S034U,6X4,QFN,CU,450.0,40.0,
FR1837,5.0,173.46,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,
FR1837,5.0,173.46,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,
FR1837,5.0,173.46,RQ-400E600Z034U,6X4,QFN,CU,450.0,40.0,
FR1837,5.0,173.46,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,
FR1850,5.0,360.67,TQ-400M500U024U,5X4,QFN,CU,560.0,40.0,
FR1862,5.0,178.29,4Q-400E600U034U,6X4,QFN,CU,450.0,40.0,
FR1862,5.0,178.29,4Q-400M600U034U,6X4,QFN,CU,450.0,66.0,
FR1862,5.0,178.29,4QC400M600U034U,6X4,QFN,CU,450.0,40.0,
FR1862,5.0,178.29,RQ-400M600S034U,6X4,QFN,CU,450.0,66.0,
FR4003,5.0,178.39,TQC500M500W031U,5X5,QFN,CU,440.0,40.0,
FR4006,5.0,160.42,NQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR4006,5.0,160.42,TQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR4006,5.0,160.42,TQ-900E900B064U,9X9,QFN,CU,120.0,40.0,
FR4006,5.0,160.42,TQ-900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR4006,5.0,160.42,TQC900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR4006,5.0,160.42,TQC900M9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5001,3.0,336.81,TD-200E200C006D,2X2,QFN,PPF,2470.0,20.0,
FR5001,3.0,336.81,TD-200E200C006P,2X2,QFN,PPF,2470.0,20.0,
FR5001,3.0,336.81,TDC200E200C006D,2X2,QFN,PPF,2470.0,20.0,
FR5001,3.0,336.81,TDC200E200C006Y,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,293.59,TD-200E200B008B,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,293.59,TD-200E200B008P,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,293.59,TD-200E200B008Y,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,293.59,TDC200E200B008B,2X2,QFN,PPF,2470.0,20.0,
FR5003,3.0,293.59,TDC200E200B008Y,2X2,QFN,PPF,2470.0,20.0,
FR5005,3.0,235.58,NQ-500E500A040B,5X5,QFN,PPF,440.0,40.0,
FR5005,3.0,235.58,NQ-500E500A040P,5X5,QFN,PPF,440.0,40.0,
FR5005,3.0,235.58,NQC500E500A040B,5X5,QFN,PPF,440.0,40.0,
FR5005,3.0,235.58,NQC500E500A040Y,5X5,QFN,PPF,440.0,40.0,
FR5005,3.0,235.58,TQC500E500A040Y,5X5,QFN,PPF,440.0,30.0,
FR5008,3.0,306.87,ND-300E300B010D,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,306.87,ND-300E300B010P,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,306.87,ND-300S300B010D,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,306.87,NDC300E300B010D,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,306.87,NDC300E300B010K,3X3,QFN,Cu,1170.0,30.0,
FR5008,3.0,306.87,NDC300E300B010P,3X3,QFN,PPF,1170.0,30.0,
FR5008,3.0,306.87,NDC300E300B010Y,3X3,QFN,PPF,1170.0,30.0,
FR5026,3.0,221.0,NQ-300Z300Z020T,3X3,QFN,,0.0,30.0,
FR5026,3.0,221.0,NQ-400E400B020B,4X4,QFN,PPF,700.0,40.0,
FR5026,3.0,221.0,NQ-400E400B020Y,4X4,QFN,PPF,700.0,40.0,
FR5026,3.0,221.0,NQC400E400B020B,4X4,QFN,PPF,700.0,40.0,
FR5026,3.0,221.0,NQC400E400B020Y,4X4,QFN,PPF,700.0,40.0,
FR5026,3.0,221.0,TQC400E400B020Y,4X4,QFN,PPF,700.0,30.0,
FR5028,3.0,293.34,ND-400E400D008Y,4X4,QFN,PPF,700.0,40.0,
FR5028,3.0,293.34,NDC400E400D008B,4X4,QFN,PPF,700.0,40.0,
FR5028,3.0,293.34,NDC400E400D008D,4X4,QFN,PPF,700.0,10.0,
FR5028,3.0,293.34,NDC400E400D008Y,4X4,QFN,PPF,700.0,40.0,
FR5028,3.0,293.34,NDC400M400D008B,4X4,QFN,PPF,700.0,40.0,
FR5028,3.0,293.34,NDC400M400D008P,4X4,QFN,PPF,700.0,40.0,
FR5034,5.0,198.66,NQ-600E600A048U,6X6,QFN,CU,315.0,40.0,
FR5034,5.0,198.66,NQC600E600A048A,6X6,QFN,CU,315.0,40.0,
FR5034,5.0,198.66,NQC600E600A048U,6X6,QFN,CU,315.0,40.0,
FR5034,5.0,198.66,NQC600E600A048Z,6X6,QFN,CU,297.0,58.0,
FR5050,5.0,261.91,NQ-300E300B016Z,3X3,QFN,CU,1170.0,30.0,
FR5050,5.0,261.91,NQC300E300B016Z,3X3,QFN,CU,1170.0,30.0,
FR5051,5.0,174.31,MD-400M400D008Z,4X4,QFN,CU,700.0,40.0,
FR5051,5.0,174.31,ND-400E400D008Z,4X4,QFN,CU,700.0,40.0,
FR5051,5.0,174.31,NDC400E400D008U,4X4,QFN,CU,700.0,40.0,
FR5051,5.0,174.31,NDC400E400D008Z,4X4,QFN,CU,700.0,40.0,
FR5055,5.0,311.38,TD-300E2001010Z,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR5055,5.0,311.38,TDC300E2001010Z,2X3,SLP,Cu,1710.0,30.0,Full Cut
FR5068,5.0,189.98,NQ-500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5068,5.0,189.98,NQC500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5068,5.0,189.98,TQ-500E5001028Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5071,5.0,177.56,ND-500E4001016U,4X5,SLP,Cu,550.0,40.0,Full Cut
FR5071,5.0,177.56,NDC500E4001016U,5X4,SLP,Cu,550.0,40.0,Full Cut
FR5071,5.0,177.56,NDC500E4001016Z,4X5,SLP,Cu,550.0,40.0,Full Cut
FR5077,5.0,167.86,4DC600M500U012U,5X6,QFN,CU,360.0,30.0,
FR5077,5.0,167.86,4Q-500M600U041U,6X5,QFN,CU,360.0,40.0,
FR5077,5.0,167.86,4QC500E600U041U,6X5,QFN,CU,360.0,40.0,
FR5077,5.0,167.86,4QC500M600U041U,6X5,QFN,CU,360.0,30.0,
FR5078,5.0,156.01,4DC600M500U012U,5X6,QFN,CU,360.0,30.0,
FR5079,5.0,266.98,4DC500M400U018U,4X5,QFN,CU,560.0,30.0,
FR5083,5.0,160.14,NQ-500E5001032Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5083,5.0,160.14,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5083,5.0,160.14,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5083,5.0,160.14,NQC500E5001032Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5083,5.0,160.14,TQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5084,5.0,226.75,TQ-300E4001020Z,4X3,SLP,Cu,910.0,40.0,Full Cut
FR5084,5.0,226.75,TQC300E4001020Z,4X3,SLP,Cu,910.0,40.0,Full Cut
FR5088,5.0,164.34,NQ-900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5088,5.0,164.34,NQ-900E900B064A,9X9,QFN,CU,120.0,40.0,
FR5088,5.0,164.34,NQ-900E900B064U,9X9,QFN,CU,120.0,40.0,
FR5088,5.0,164.34,NQC900E9001064U,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5090,5.0,190.83,TD-300E3001012U,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR5090,5.0,190.83,TDC300E3001012U,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR5111,5.0,215.33,TD-400E3001014U,3X4,SLP,Cu,910.0,40.0,Full Cut
FR5111,5.0,215.33,TD-400E3001014Z,3X4,SLP,Cu,910.0,40.0,Full Cut
FR5123,3.0,480.62,NQ-600E600C032E,6X6,QFN,Cu,315.0,40.0,
FR5123,3.0,480.62,NQ-600E600C032U,6X6,QFN,Cu,315.0,40.0,
FR5123,3.0,480.62,NQ-600M600C032A,6X6,QFN,Cu,315.0,40.0,
FR5123,3.0,480.62,NQ-600M600X032E,6X6,SFS,,315.0,40.0,
FR5123,3.0,480.62,NQC600E600C032E,6X6,QFN,Cu,315.0,40.0,
FR5124,3.0,521.35,NQ-500E5001020A,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5124,3.0,521.35,NQ-500E5001020E,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5124,3.0,521.35,NQ-500E5001020U,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5124,3.0,521.35,NQ-500E500C020A,5X5,QFN,Cu,440.0,40.0,
FR5124,3.0,521.35,NQ-500E500C020E,5X5,QFN,Cu,440.0,40.0,
FR5124,3.0,521.35,NQ-500E500C020U,5X5,QFN,Cu,440.0,40.0,
FR5124,3.0,521.35,NQ-500E500X020E,5X5,SFS,,440.0,40.0,
FR5124,3.0,521.35,NQ-500E500X020U,5X5,SFS,,440.0,40.0,
FR5124,3.0,521.35,NQ-500M5001020A,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5124,3.0,521.35,NQC500E5001020E,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5124,3.0,521.35,NQC500E5001020U,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5124,3.0,521.35,NQC500E500C020A,5X5,QFN,Cu,440.0,40.0,
FR5124,3.0,521.35,NQC500E500C020E,5X5,QFN,Cu,440.0,40.0,
FR5124,3.0,521.35,NQC500E500C020U,5X5,QFN,Cu,440.0,40.0,
FR5124,3.0,521.35,NQC500E500X020E,5X5,SFS,,440.0,40.0,
FR5126,3.0,505.42,NQ-500E5001032E,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5126,3.0,505.42,NQ-500E5001032U,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5126,3.0,505.42,NQ-500E500B032A,5X5,QFN,Cu,440.0,40.0,
FR5126,3.0,505.42,NQ-500E500B032E,5X5,QFN,Cu,440.0,40.0,
FR5126,3.0,505.42,NQ-500E500B032U,5X5,QFN,Cu,440.0,40.0,
FR5126,3.0,505.42,NQ-500E500X032E,5X5,SFS,,440.0,40.0,
FR5126,3.0,505.42,NQ-500E500X032U,5X5,SFS,,440.0,40.0,
FR5126,3.0,505.42,NQ-500M5001032E,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5126,3.0,505.42,NQ-500M5001032U,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5126,3.0,505.42,NQ-500M500B032E,5X5,QFN,Cu,440.0,40.0,
FR5126,3.0,505.42,NQ-500M500X032E,5X5,SFS,,440.0,40.0,
FR5126,3.0,505.42,NQC500E5001032E,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5126,3.0,505.42,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,Step Cut
FR5126,3.0,505.42,NQC500E500B032E,5X5,QFN,Cu,440.0,40.0,
FR5126,3.0,505.42,NQC500E500B032U,5X5,QFN,Cu,440.0,40.0,
FR5126,3.0,505.42,NQC500E500X032K,5X5,SFS,,440.0,40.0,
FR5126,3.0,505.42,NQC500E500X032U,5X5,SFS,,440.0,40.0,
FR5126,3.0,505.42,NQC500M500B032E,5X5,QFN,Cu,440.0,40.0,
FR5127,3.0,346.47,NQ-900E9001064E,9X9,SLP,Cu,120.0,40.0,Step Cut
FR5127,3.0,346.47,NQ-900E900B064E,9X9,QFN,Cu,120.0,40.0,
FR5127,3.0,346.47,NQC900E9001064E,9X9,SLP,Cu,120.0,40.0,Step Cut
FR5127,3.0,346.47,NQC900E900B064E,9X9,QFN,Cu,120.0,40.0,
FR5127,3.0,346.47,NQC900E900X064A,9X9,SFS,,120.0,40.0,
FR5127,3.0,346.47,NQC900E900X064E,9X9,SFS,,120.0,40.0,
FR5127,5.0,144.41,NQ-900E9001064E,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5127,5.0,144.41,NQ-900E900B064E,9X9,QFN,CU,120.0,40.0,
FR5127,5.0,144.41,NQC900E9001064E,9X9,SLP,Cu,120.0,40.0,Full Cut
FR5127,5.0,144.41,NQC900E900B064E,9X9,QFN,CU,120.0,40.0,
FR5127,5.0,144.41,NQC900E900X064A,9X9,SFS,,120.0,40.0,
FR5127,5.0,144.41,NQC900E900X064E,9X9,SFS,,120.0,40.0,
FR5129,5.0,200.18,ND-450D3001014Z,3X4.5,SLP,Cu,780.0,40.0,Full Cut
FR5129,5.0,200.18,ND-450E3001014Z,3X4.5,SLP,Cu,780.0,40.0,Full Cut
FR5129,5.0,200.18,NDC450D3001014Z,3X4.5,SLP,Cu,780.0,40.0,Full Cut
FR5129,5.0,200.18,NDC450E3001014Z,3X4.5,SLP,Cu,780.0,40.0,Full Cut
FR5131,5.0,210.98,NQ-550D3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut
FR5131,5.0,210.98,NQC550D3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut
FR5131,5.0,210.98,NQC550D3501024Z,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut
FR5131,5.0,210.98,NQC550E3501024K,5.5X3.5,SLP,Cu,560.0,40.0,Full Cut
FR5131,5.0,210.98,NQC550E3501024U,3.5X5.5,SLP,Cu,560.0,40.0,Full Cut
FR5145,5.0,233.67,NQ-300E3001016Z,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR5145,5.0,233.67,NQ-300E300B016Z,3X3,QFN,CU,1170.0,30.0,
FR5145,5.0,233.67,NQC300E3001016Z,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR5147,5.0,162.38,NQ-500E5001032Z,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5147,5.0,162.38,NQC500E5001032U,5X5,SLP,Cu,440.0,40.0,Full Cut
FR5150,5.0,156.5,5QC500S500U032U,5X5,QFN,CU,440.0,40.0,
FR5150,5.0,156.5,MQ-500S500U032U,5X5,QFN,CU,440.0,40.0,
FR5150,5.0,156.5,MQC500E500U032U,5X5,QFN,CU,440.0,40.0,
FR5150,5.0,156.5,MQC500S500U032U,5X5,QFN,CU,440.0,30.0,
FR5150,5.0,156.5,NQC500E500B032A,5X5,QFN,CU,440.0,40.0,
FR5150,5.0,156.5,QQC500S500U032U,5X5,QFN,CU,440.0,40.0,
FR5157,5.0,173.24,4QZ500M500U031U,5X5,QFN,CU,440.0,40.0,
FR5157,5.0,173.24,TQC500E500U031U,5X5,QFN,CU,440.0,56.0,
FR5157,5.0,173.24,TQC500M500U031U,5X5,QFN,CU,440.0,56.0,
FR5171,5.0,138.26,NQC350E4501020Z,4.5X3.5,SLP,Cu,720.0,40.0,Full Cut
FR5174,3.0,243.67,NQ-350E450B020Y,4.5X3.5,QFN,PPF,660.0,40.0,
FR5177,5.0,174.44,4Q-500M600U041U,6X5,QFN,CU,360.0,40.0,
FR5177,5.0,174.44,4QC500M600U041U,6X5,QFN,CU,360.0,30.0,
FR5193,5.0,207.72,NQ-400E4001024Z,4X4,SLP,Cu,700.0,40.0,Full Cut
FR5193,5.0,207.72,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0,Full Cut
FR5193,5.0,207.72,NQC400E4001024U,4X4,SLP,Cu,700.0,40.0,Full Cut
FR5193,5.0,207.72,NQC400E4001024Z,4X4,SLP,Cu,700.0,40.0,Full Cut
FR5193,5.0,207.72,NQC400E400B024Z,4X4,QFN,CU,700.0,40.0,
FR5209,5.0,340.46,TQ-500E500U032U,5X5,QFN,CU,440.0,40.0,
FR5209,5.0,340.46,TQ-500E500U032W,5X5,QFN,CU,440.0,40.0,
FR5209,5.0,340.46,TQZ500M500U032U,5X5,QFN,CU,440.0,40.0,
FR5209,5.0,340.46,TQZ500M500U032W,5X5,QFN,CU,440.0,40.0,
FR5210,3.0,408.32,TQ-500E600U039U,5X6,QFN,Cu,360.0,40.0,
FR5210,3.0,408.32,TQ-500E600U039W,5X6,QFN,Cu,360.0,40.0,
FR5210,3.0,408.32,TQZ500M600U039U,5X6,QFN,Cu,360.0,66.0,
FR5210,3.0,408.32,TQZ500M600U039W,5X6,QFN,Cu,360.0,66.0,
FR5210,5.0,254.1,TQ-500E600U039U,5X6,QFN,CU,360.0,40.0,
FR5210,5.0,254.1,TQ-500E600U039W,5X6,QFN,CU,360.0,40.0,
FR5210,5.0,254.1,TQZ500M600U039U,5X6,QFN,CU,360.0,66.0,
FR5210,5.0,254.1,TQZ500M600U039W,5X6,QFN,CU,360.0,66.0,
FR5222,5.0,225.25,TQC500M600U039U,6X5,QFN,CU,360.0,50.0,
FR5230,5.0,374.09,TQ-400E500U025U,5X4,QFN,CU,560.0,40.0,
FR5230,5.0,374.09,TQ-400M500U025U,5X4,QFN,CU,560.0,40.0,
FR5230,5.0,374.09,TQC400M500U025U,4X5,QFN,CU,560.0,40.0,
FR6002,5.0,156.86,MQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,MQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,MQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,MQC700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,MQC700E7001048U,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,MQC700S7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0,Full Cut
FR6002,5.0,156.86,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,NQ-700E700B048A,7X7,QFN,CU,240.0,40.0,
FR6002,5.0,156.86,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6002,5.0,156.86,TQ-700M7001048A,7X7,SLP,Cu,240.0,40.0,Full Cut
FR6009,5.0,205.44,ND-300E3001006A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6009,5.0,205.44,ND-300E3001006K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6009,5.0,205.44,NDC300E3001006A,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6009,5.0,205.44,NDC300E3001006K,3X3,SLP,Cu,1170.0,30.0,Full Cut
FR6011,5.0,170.98,MQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6011,5.0,170.98,MQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6011,5.0,170.98,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6011,5.0,170.98,NQ-500E5001032K,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6011,5.0,170.98,NQ-500E500B032A,5X5,QFN,CU,440.0,40.0,
FR6011,5.0,170.98,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
FR6011,5.0,170.98,NQC500E500B032A,5X5,QFN,CU,440.0,40.0,
FR6014,5.0,191.79,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0,Full Cut
