FRAME_STOCK,SPEED,TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot
FR0958,3.0,232.66,NQ-400E400B020P,4X4,QFN,PPF,700.0,40.0
FR0958,3.0,232.66,NQC400E400B020D,4X4,QFN,PPF,700.0,30.0
FR0967,3.0,596.46,ND-500E400B014A,4X5,QFN,Cu,550.0,40.0
FR0967,3.0,596.46,ND-500E400X014A,4X5,SFS,,550.0,40.0
FR0967,3.0,596.46,ND-500M400X014A,4X5,SFS,,550.0,40.0
FR0968,5.0,165.39,NQ-600E600B036A,6X6,QFN,Cu,315.0,40.0
FR0968,5.0,165.39,NQ-600E600B036K,6X6,QFN,Cu,315.0,40.0
FR0968,5.0,165.39,NQ-600S600B036A,6X6,QFN,Cu,315.0,40.0
FR0969,5.0,210.51,MQC700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0969,5.0,210.51,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0969,5.0,210.51,NQ-700E700B048K,7X7,QFN,Cu,240.0,40.0
FR0969,5.0,210.51,NQC700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0969,5.0,210.51,NQC700E700B048K,7X7,QFN,Cu,240.0,40.0
FR0969,5.0,210.51,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0
FR0969,5.0,210.51,TQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0969,5.0,210.51,TQ-700E700B048K,7X7,QFN,Cu,240.0,40.0
FR0969,5.0,210.51,TQC700E700B048K,7X7,QFN,Cu,240.0,40.0
FR0973,3.0,726.47,ND-300E300C008A,3X3,QFN,Cu,1170.0,30.0
FR0973,3.0,726.47,ND-300E300X008A,3X3,SFS,,1170.0,30.0
FR0973,3.0,726.47,ND-300E300X008K,3X3,SFS,,1170.0,30.0
FR0973,3.0,726.47,ND-300E300X008U,3X3,SFS,,1824.0,30.0
FR0979,3.0,339.13,TQ-300E300B016A,3X3,QFN,Cu,1170.0,30.0
FR0979,3.0,339.13,TQ-300E300B016K,3X3,QFN,Cu,1170.0,30.0
FR0979,3.0,339.13,TQC300E300B016K,3X3,QFN,Cu,1170.0,30.0
FR0986,3.0,200.47,MQD415E600Z015C,6X4.15,QFN,Cu,405.0,40.0
FR0986,3.0,200.47,MQD415E600Z015N,6X4.15,QFN,Cu,405.0,40.0
FR0987,3.0,125.56,MQ-A00EA00B072D,10X10,QFN,PPF,120.0,40.0
FR0987,3.0,125.56,MQ-A00EA00B072P,10X10,QFN,PPF,120.0,40.0
FR0987,3.0,125.56,MQ-A00MA00B072D,10X10,QFN,PPF,120.0,40.0
FR0987,3.0,125.56,MQ-A00MA00B072P,10X10,QFN,PPF,120.0,40.0
FR0987,3.0,125.56,NQ-A00EA00B072P,10X10,QFN,PPF,120.0,40.0
FR0987,3.0,125.56,NQ-A00MA00B072P,10X10,QFN,PPF,120.0,40.0
FR0987,3.0,125.56,NQCA00EA00B072P,10X10,QFN,PPF,120.0,30.0
FR0989,3.0,197.66,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0
FR0989,3.0,197.66,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0
FR0989,3.0,197.66,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0989,3.0,197.66,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0
FR0989,3.0,197.66,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0
FR0989,3.0,197.66,TQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0989,5.0,150.99,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0
FR0989,5.0,150.99,NQ-700E7001048K,7X7,SLP,Cu,240.0,40.0
FR0989,5.0,150.99,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0989,5.0,150.99,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0
FR0989,5.0,150.99,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0
FR0989,5.0,150.99,TQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0996,5.0,158.57,NQ-400E400C016A,4X4,QFN,Cu,700.0,40.0
FR0996,5.0,158.57,NQ-400E400C016K,4X4,QFN,Cu,700.0,40.0
FR1007,5.0,212.56,NQC300E300B016A,3X3,QFN,Cu,1170.0,30.0
FR1009,3.0,200.32,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR1009,3.0,200.32,TD-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1009,3.0,200.32,TD-300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1009,3.0,200.32,TQ-300E3001016A,3X3,SLP,Cu,1170.0,30.0
FR1009,5.0,263.0,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR1009,5.0,263.0,TD-300E3001010A,3X3,SLP,Cu,1170.0,30.0
FR1009,5.0,263.0,TD-300E3001010K,3X3,SLP,Cu,1170.0,30.0
FR1009,5.0,263.0,TQ-300E3001016A,3X3,SLP,Cu,1170.0,30.0
FR1010,5.0,261.96,ND-200E300B008A,3X2,QFN,Cu,1690.0,30.0
FR1010,5.0,261.96,ND-200E300B008K,3X2,QFN,Cu,1690.0,30.0
FR1010,5.0,261.96,NDC200E300B008A,3X2,QFN,Cu,1690.0,20.0
FR1021,5.0,147.81,NQ-800E8001056A,8X8,SLP,Cu,175.0,40.0
FR1021,5.0,147.81,TQ-800E8001056A,8X8,SLP,Cu,175.0,40.0
FR1021,5.0,147.81,TQ-800E8001056E,8X8,SLP,Cu,175.0,40.0
FR1021,5.0,147.81,TQ-800E800B056A,8X8,QFN,Cu,175.0,40.0
FR1021,5.0,147.81,TQ-800E800B056E,8X8,QFN,Cu,175.0,40.0
FR1027,3.0,505.64,TD-150E150B006P,1.5X1.5,QFN,PPF,4080.0,12.0
FR1027,3.0,505.64,TDC150E150B006D,1.5X1.5,QFN,PPF,4080.0,18.0
FR1027,3.0,505.64,TDC150E150B006P,1.5X1.5,QFN,PPF,4080.0,18.0
FR1033,3.0,250.21,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0
FR1033,3.0,250.21,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR1033,3.0,250.21,TQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR1039,3.0,298.76,NQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR1039,3.0,298.76,NQC500E500A040K,5X5,QFN,Cu,440.0,40.0
FR1039,3.0,298.76,NQC500E500X040U,5X5,SFS,,440.0,40.0
FR1039,3.0,298.76,NQW500S500A040A,5X5,QFN,Cu,440.0,40.0
FR1039,3.0,298.76,TQ-500E500A040A,5X5,QFN,Cu,440.0,40.0
FR1039,3.0,298.76,TQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR1051,0.0,661.71,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR1051,0.0,661.71,ND-300E300B010K,3X3,QFN,Cu,1170.0,30.0
FR1051,0.0,661.71,ND-300E300X010A,3X3,SFS,,1170.0,30.0
FR1051,3.0,653.66,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR1051,3.0,653.66,ND-300E300B010K,3X3,QFN,Cu,1170.0,30.0
FR1051,3.0,653.66,ND-300E300X010A,3X3,SFS,,1170.0,30.0
FR1055,3.0,208.88,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1055,3.0,208.88,NQ-700E700X048A,7X7,SFS,,240.0,40.0
FR1055,3.0,208.88,NQ-700E700X048K,7X7,SFS,,240.0,40.0
FR1056,5.0,289.71,ND-200E200B008A,2X2,QFN,Cu,2470.0,20.0
FR1056,5.0,289.71,NDC200E200B008A,2X2,QFN,Cu,2470.0,20.0
FR1056,5.0,289.71,NDC200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR1082,5.0,140.85,MQC700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1082,5.0,140.85,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1082,5.0,140.85,NQ-700E700X048A,7X7,SFS,,240.0,40.0
FR1082,5.0,140.85,NQC700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1082,5.0,140.85,NQC700E700B048K,7X7,QFN,Cu,240.0,40.0
FR1084,5.0,191.81,NQ-600E600B040A,6X6,QFN,Cu,315.0,40.0
FR1084,5.0,191.81,NQ-600E600B040K,6X6,QFN,Cu,315.0,40.0
FR1084,5.0,191.81,NQC600E600B040A,6X6,QFN,Cu,315.0,40.0
FR1086,3.0,223.54,NQ-700Z700A056T,7X7,QFN,,0.0,0.0
FR1086,3.0,223.54,NQ-700Z700Z056T,7X7,QFN,,0.0,0.0
FR1086,3.0,223.54,NQ-700Z700Z088T,7X7,QFN,,0.0,0.0
FR1086,3.0,223.54,NQ-800Z800Z100T,8X8,QFN,,0.0,0.0
FR1086,3.0,223.54,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0
FR1086,3.0,223.54,TD-200E2001008K,2X2,SLP,Cu,2470.0,20.0
FR1086,3.0,223.54,TD-200E200B008A,2X2,QFN,Cu,2470.0,16.0
FR1086,3.0,223.54,TD-200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR1086,3.0,223.54,TDC200E2001008A,2X2,SLP,Cu,2470.0,20.0
FR1086,3.0,223.54,TDC200E2001008K,2X2,SLP,Cu,2470.0,30.0
FR1086,3.0,223.54,ZB-G0-1G0361BFT,16X16,BGA,,1.0,1.0
FR1086,5.0,327.31,NQ-700Z700A056T,7X7,QFN,,0.0,0.0
FR1086,5.0,327.31,NQ-700Z700Z056T,7X7,QFN,,0.0,0.0
FR1086,5.0,327.31,NQ-700Z700Z088T,7X7,QFN,,0.0,0.0
FR1086,5.0,327.31,NQ-800Z800Z100T,8X8,QFN,,0.0,0.0
FR1086,5.0,327.31,TD-200E2001008A,2X2,SLP,Cu,2470.0,20.0
FR1086,5.0,327.31,TD-200E2001008K,2X2,SLP,Cu,2470.0,20.0
FR1086,5.0,327.31,TD-200E200B008A,2X2,QFN,Cu,2470.0,16.0
FR1086,5.0,327.31,TD-200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR1086,5.0,327.31,TDC200E2001008A,2X2,SLP,Cu,2470.0,20.0
FR1086,5.0,327.31,TDC200E2001008K,2X2,SLP,Cu,2470.0,30.0
FR1086,5.0,327.31,ZB-G0-1G0361BFT,16X16,BGA,,1.0,1.0
FR1088,5.0,413.0,ND-200E200B008A,2X2,QFN,Cu,2470.0,20.0
FR1088,5.0,413.0,TD-200E200B008A,2X2,QFN,Cu,2470.0,16.0
FR1088,5.0,413.0,TD-200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR1088,5.0,413.0,TDC200E200B008A,2X2,QFN,Cu,2470.0,20.0
FR1091,5.0,211.72,NQ-500E500D016A,5X5,QFN,Cu,440.0,40.0
FR1091,5.0,211.72,NQ-500E500D016K,5X5,QFN,Cu,440.0,40.0
FR1091,5.0,211.72,NQC500E500D016A,5X5,QFN,Cu,440.0,40.0
FR1091,5.0,211.72,NQC500E500D016K,5X5,QFN,Cu,440.0,40.0
FR1093,3.0,330.16,NQ-300E3001016A,3X3,SLP,Cu,1170.0,30.0
FR1093,3.0,330.16,NQ-300E300B016A,3X3,QFN,Cu,1170.0,30.0
FR1093,3.0,330.16,NQ-300E300X016A,3X3,SFS,,1170.0,30.0
FR1093,5.0,269.52,NQ-300E3001016A,3X3,SLP,Cu,1170.0,30.0
FR1093,5.0,269.52,NQ-300E300B016A,3X3,QFN,Cu,1170.0,30.0
FR1093,5.0,269.52,NQ-300E300X016A,3X3,SFS,,1170.0,30.0
FR1095,3.0,307.57,TQ-600M600B036P,6X6,QFN,PPF,315.0,40.0
FR1095,3.0,307.57,TQC600E600B036P,6X6,QFN,PPF,315.0,40.0
FR1095,3.0,307.57,TQC600M600B036D,6X6,QFN,PPF,315.0,40.0
FR1095,3.0,307.57,TQC600M600B036P,6X6,QFN,PPF,315.0,40.0
FR1114,5.0,233.06,ND-400E300B014A,3X4,QFN,Cu,910.0,40.0
FR1114,5.0,233.06,NDC400E300B014A,3X4,QFN,Cu,910.0,40.0
FR1120,5.0,190.92,ND-350E430C008A,4.3X3.5,QFN,Cu,720.0,30.0
FR1124,3.0,299.89,TQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR1124,3.0,299.89,TQ-400E4001020K,4X4,SLP,Cu,700.0,40.0
FR1124,3.0,299.89,TQC400E4001020A,4X4,SLP,Cu,700.0,40.0
FR1124,3.0,299.89,TQC400E4001020K,4X4,SLP,Cu,700.0,40.0
FR1124,5.0,176.04,TQ-400E4001020A,4X4,SLP,Cu,700.0,40.0
FR1124,5.0,176.04,TQ-400E4001020K,4X4,SLP,Cu,700.0,40.0
FR1124,5.0,176.04,TQC400E4001020A,4X4,SLP,Cu,700.0,40.0
FR1124,5.0,176.04,TQC400E4001020K,4X4,SLP,Cu,700.0,40.0
FR1125,3.0,291.96,TQ-400E4001016A,4X4,SLP,Cu,700.0,40.0
FR1125,5.0,361.92,TQ-400E4001016A,4X4,SLP,Cu,700.0,40.0
FR1127,3.0,247.5,MB-G0-1G0361BFT,16X16,BGA,,1.0,1.0
FR1127,3.0,247.5,MB-K0-1K0529BFT,19X19,BGA,,1.0,1.0
FR1127,3.0,247.5,MQC700E700B048P,7X7,QFN,PPF,240.0,40.0
FR1127,3.0,247.5,NQC700E700B048P,7X7,QFN,PPF,240.0,40.0
FR1127,3.0,247.5,NQW700M700B048P,7X7,QFN,PPF,240.0,40.0
FR1127,3.0,247.5,TQ-700E700B048P,7X7,QFN,PPF,240.0,40.0
FR1128,0.0,389.5,NQ-500E500A040A,5X5,QFN,Cu,440.0,40.0
FR1128,0.0,389.5,NQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR1128,5.0,160.63,NQ-500E500A040A,5X5,QFN,Cu,440.0,40.0
FR1128,5.0,160.63,NQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR1134,3.0,204.21,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0
FR1134,3.0,204.21,NQ-500S500B032P,5X5,QFN,PPF,440.0,40.0
FR1134,3.0,204.21,NQC500E500B032D,5X5,QFN,PPF,440.0,40.0
FR1134,3.0,204.21,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR1134,3.0,204.21,TQ-500M500B032P,5X5,QFN,PPF,440.0,40.0
FR1134,3.0,204.21,TQC500M500B032P,5X5,QFN,PPF,440.0,40.0
FR1138,3.0,280.93,TQ-300E3001012C,3X3,SLP,Cu,1170.0,40.0
FR1138,3.0,280.93,TQ-300E3001012N,3X3,SLP,Cu,1170.0,40.0
FR1138,5.0,282.53,TQ-300E3001012C,3X3,SLP,Cu,1170.0,40.0
FR1138,5.0,282.53,TQ-300E3001012N,3X3,SLP,Cu,1170.0,40.0
FR1141,5.0,229.99,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1141,5.0,229.99,NQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1141,5.0,229.99,NQC400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1141,5.0,229.99,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1141,5.0,229.99,TQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1141,5.0,229.99,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1141,5.0,229.99,TQC400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1144,3.0,189.99,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1144,3.0,189.99,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0
FR1144,3.0,189.99,TQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1144,3.0,189.99,TQC700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1144,5.0,156.06,NQC700E7001048A,7X7,SLP,Cu,240.0,40.0
FR1144,5.0,156.06,NQC700E7001048K,7X7,SLP,Cu,240.0,40.0
FR1144,5.0,156.06,TQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1144,5.0,156.06,TQC700E700B048A,7X7,QFN,Cu,240.0,40.0
FR1149,3.0,218.06,NQC700M7001048A,7X7,SLP,Cu,240.0,40.0
FR1149,3.0,218.06,NQC700M7001048K,7X7,SLP,Cu,240.0,40.0
FR1151,3.0,225.04,ND-400E400X012E,4X4,SFS,,700.0,40.0
FR1151,3.0,225.04,NQ-500E5001028A,5X5,SLP,Cu,440.0,40.0
FR1151,3.0,225.04,NQC500E5001028A,5X5,SLP,Cu,440.0,40.0
FR1151,5.0,212.34,ND-400E400X012E,4X4,SFS,,700.0,40.0
FR1151,5.0,212.34,NQ-500E5001028A,5X5,SLP,Cu,440.0,40.0
FR1151,5.0,212.34,NQC500E5001028A,5X5,SLP,Cu,440.0,40.0
FR1152,3.0,212.83,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0
FR1152,3.0,212.83,NQ-500E5001032K,5X5,SLP,Cu,440.0,40.0
FR1152,3.0,212.83,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR1152,3.0,212.83,NQC500E5001032K,5X5,SLP,Cu,440.0,40.0
FR1152,5.0,186.69,NQ-500E5001032A,5X5,SLP,Cu,440.0,40.0
FR1152,5.0,186.69,NQ-500E5001032K,5X5,SLP,Cu,440.0,40.0
FR1152,5.0,186.69,NQC500E5001032A,5X5,SLP,Cu,440.0,40.0
FR1152,5.0,186.69,NQC500E5001032K,5X5,SLP,Cu,440.0,40.0
FR1156,5.0,279.48,NQC500E500B032A,5X5,QFN,Cu,440.0,40.0
FR1156,5.0,279.48,NQC500E500B032K,5X5,QFN,Cu,440.0,40.0
FR1156,5.0,279.48,NQC700E700B048U,7X7,QFN,Cu,240.0,40.0
FR1162,3.0,247.16,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1162,3.0,247.16,NQO400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1162,3.0,247.16,TQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1162,3.0,247.16,TQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR1162,3.0,247.16,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1162,3.0,247.16,TQC400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1162,3.0,247.16,TQC400E4001024K,4X4,SLP,Cu,700.0,30.0
FR1162,5.0,229.87,NQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1162,5.0,229.87,NQO400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1162,5.0,229.87,TQ-400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1162,5.0,229.87,TQ-400E4001024K,4X4,SLP,Cu,700.0,40.0
FR1162,5.0,229.87,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1162,5.0,229.87,TQC400E4001024A,4X4,SLP,Cu,700.0,40.0
FR1162,5.0,229.87,TQC400E4001024K,4X4,SLP,Cu,700.0,30.0
FR1164,5.0,208.86,NQC800E800B048A,8X8,QFN,Cu,175.0,40.0
FR1164,5.0,208.86,NQC800E800B048K,8X8,QFN,Cu,175.0,60.0
FR1165,3.0,145.2,MQ-800E800B056P,8X8,QFN,PPF,175.0,40.0
FR1165,3.0,145.2,NQ-800E800B056P,8X8,QFN,PPF,175.0,40.0
FR1165,3.0,145.2,NQ-800S800B056P,8X8,QFN,PPF,175.0,40.0
FR1165,3.0,145.2,NQC800E800B056D,8X8,QFN,PPF,175.0,40.0
FR1165,3.0,145.2,NQC800E800B056P,8X8,QFN,PPF,175.0,60.0
FR1165,3.0,145.2,NQC800S800B056P,8X8,QFN,PPF,175.0,40.0
FR1168,3.0,189.0,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0
FR1168,3.0,189.0,NQC700M7001048A,7X7,SLP,Cu,240.0,40.0
FR1168,3.0,189.0,NQC700M7001048K,7X7,SLP,Cu,240.0,40.0
FR1168,5.0,176.51,NQ-700E7001048A,7X7,SLP,Cu,240.0,30.0
FR1168,5.0,176.51,NQC700M7001048A,7X7,SLP,Cu,240.0,40.0
FR1168,5.0,176.51,NQC700M7001048K,7X7,SLP,Cu,240.0,40.0
FR1170,3.0,154.89,TD-170E2501002A,2.5X1.7,SLP,Cu,2325.0,20.0
FR1170,3.0,154.89,TD-170E2501002K,2.5X1.7,SLP,Cu,2325.0,20.0
FR1171,3.0,215.82,NQ-600E600B040P,6X6,QFN,PPF,315.0,40.0
FR1171,3.0,215.82,NQC600E600B040B,6X6,QFN,PPF,315.0,40.0
FR1171,3.0,215.82,TQC600E600B040P,6X6,QFN,PPF,315.0,40.0
FR1178,3.0,199.78,NQC600M800B040D,8X6,QFN,PPF,245.0,60.0
FR1178,3.0,199.78,NQC600M800B040P,8X6,QFN,PPF,245.0,60.0
FR1182,5.0,321.38,TD-200E2001006A,2X2,SLP,Cu,2470.0,20.0
FR1182,5.0,321.38,TD-200E200C006A,2X2,QFN,Cu,2470.0,20.0
FR1182,5.0,321.38,TD-200E200C006K,2X2,QFN,Cu,2470.0,20.0
FR1182,5.0,321.38,TD-200E200X006A,2X2,SFS,,2470.0,20.0
FR1182,5.0,321.38,TD-200E200X006K,2X2,SFS,,2470.0,20.0
FR1182,5.0,321.38,TDC200E200C006K,2X2,QFN,Cu,2470.0,20.0
FR1189,3.0,759.69,ND-300E300X008A,3X3,SFS,,1170.0,30.0
FR1189,3.0,759.69,NDC300E300C008A,3X3,QFN,Cu,1170.0,30.0
FR1189,3.0,759.69,NDC300E300C008K,3X3,QFN,Cu,1170.0,30.0
FR1189,3.0,759.69,NDC300E300X008K,3X3,SFS,,1170.0,30.0
FR1192,2.0,257.89,NQ-500E5001024A,5X5,SLP,Cu,440.0,40.0
FR1192,2.0,257.89,NQ-500E5001024K,5X5,SLP,Cu,440.0,40.0
FR1192,2.0,257.89,NQ-500E500C024A,5X5,QFN,Cu,440.0,40.0
FR1192,2.0,257.89,NQ-500E500C024K,5X5,QFN,Cu,440.0,40.0
FR1192,2.0,257.89,NQC500E5001024K,5X5,SLP,Cu,440.0,40.0
FR1192,2.0,257.89,NQC500E5001024U,5X5,SLP,Cu,440.0,40.0
FR1192,3.0,218.13,NQ-500E5001024A,5X5,SLP,Cu,440.0,40.0
FR1192,3.0,218.13,NQ-500E5001024K,5X5,SLP,Cu,440.0,40.0
FR1192,3.0,218.13,NQ-500E500C024A,5X5,QFN,Cu,440.0,40.0
FR1192,3.0,218.13,NQ-500E500C024K,5X5,QFN,Cu,440.0,40.0
FR1192,3.0,218.13,NQC500E5001024K,5X5,SLP,Cu,440.0,40.0
FR1192,3.0,218.13,NQC500E5001024U,5X5,SLP,Cu,440.0,40.0
FR1192,5.0,186.32,NQ-500E5001024A,5X5,SLP,Cu,440.0,40.0
FR1192,5.0,186.32,NQ-500E5001024K,5X5,SLP,Cu,440.0,40.0
FR1192,5.0,186.32,NQ-500E500C024A,5X5,QFN,Cu,440.0,40.0
FR1192,5.0,186.32,NQ-500E500C024K,5X5,QFN,Cu,440.0,40.0
FR1192,5.0,186.32,NQC500E5001024K,5X5,SLP,Cu,440.0,40.0
FR1192,5.0,186.32,NQC500E5001024U,5X5,SLP,Cu,440.0,40.0
FR1194,3.0,217.03,MQ-500D500B032P,5X5,QFN,PPF,440.0,40.0
FR1194,3.0,217.03,MQC500D500B032P,5X5,QFN,PPF,440.0,40.0
FR1194,3.0,217.03,NQ-500E500B032B,5X5,QFN,PPF,440.0,40.0
FR1194,3.0,217.03,NQ-500E500B032P,5X5,QFN,PPF,440.0,40.0
FR1194,3.0,217.03,NQC500D500B032P,5X5,QFN,PPF,440.0,40.0
FR1194,3.0,217.03,NQC500E500B032P,5X5,QFN,PPF,440.0,40.0
FR1194,3.0,217.03,NQC500M500B032D,5X5,QFN,PPF,440.0,40.0
FR1194,3.0,217.03,NQC500M500B032P,5X5,QFN,PPF,440.0,40.0
FR1200,5.0,117.08,TQC400E500B024A,5X4,QFN,Cu,550.0,40.0
FR1200,5.0,117.08,TQC400E500B024E,5X4,QFN,Cu,550.0,40.0
FR1203,5.0,246.19,TD-300E200B010A,2X3,QFN,Cu,1710.0,20.0
FR1203,5.0,246.19,TD-300E200B010K,2X3,QFN,Cu,1710.0,20.0
FR1204,5.0,238.53,TQC400M3001019A,3X4,SLP,Cu,900.0,40.0
FR1204,5.0,238.53,TQW400M3001019A,3X4,SLP,Cu,900.0,40.0
FR1204,5.0,238.53,TQW400M3001019K,3X4,SLP,Cu,900.0,40.0
FR1208,3.0,158.19,NQ-600E6001036A,6X6,SLP,Cu,315.0,40.0
FR1208,3.0,158.19,NQC600E6001036A,6X6,SLP,Cu,315.0,40.0
FR1208,5.0,152.88,NQ-600E6001036A,6X6,SLP,Cu,315.0,40.0
FR1208,5.0,152.88,NQC600E6001036A,6X6,SLP,Cu,315.0,40.0
FR1212,3.0,249.5,NQ-350E4501020A,4.5X3.5,SLP,Cu,720.0,40.0
FR1212,3.0,249.5,NQ-350M4501020A,4.5X3.5,SLP,Cu,720.0,40.0
FR1212,3.0,249.5,NQC350E4501020A,4.5X3.5,SLP,Cu,720.0,40.0
FR1212,3.0,249.5,NQC350E4501020K,4.5X3.5,SLP,Cu,720.0,40.0
FR1212,5.0,235.3,NQ-350E4501020A,4.5X3.5,SLP,Cu,720.0,40.0
FR1212,5.0,235.3,NQ-350M4501020A,4.5X3.5,SLP,Cu,720.0,40.0
FR1212,5.0,235.3,NQC350E4501020A,4.5X3.5,SLP,Cu,720.0,40.0
FR1212,5.0,235.3,NQC350E4501020K,4.5X3.5,SLP,Cu,720.0,40.0
FR1215,5.0,378.43,NQC300E300B016D,3X3,QFN,PPF,1170.0,30.0
FR1215,5.0,378.43,NQC300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR1215,5.0,378.43,TQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR1215,5.0,378.43,TQC300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR1217,3.0,277.29,NQ-400E3501014C,3.5X4,SLP,Cu,770.0,40.0
FR1217,3.0,277.29,NQ-400E4501026C,4.5X4,SLP,Cu,600.0,30.0
FR1217,3.0,277.29,NQ-400E4501026N,4.5X4,SLP,Cu,600.0,30.0
FR1217,3.0,277.29,NQ-400E450B026C,,QFN,Cu,,
FR1217,5.0,240.53,NQ-400E3501014C,3.5X4,SLP,Cu,770.0,40.0
FR1217,5.0,240.53,NQ-400E4501026C,4.5X4,SLP,Cu,600.0,30.0
FR1217,5.0,240.53,NQ-400E4501026N,4.5X4,SLP,Cu,600.0,30.0
FR1217,5.0,240.53,NQ-400E450B026C,,QFN,Cu,,
FR1219,5.0,254.06,ND-330E330C006A,3.3X3.3,QFN,Cu,1020.0,40.0
FR1219,5.0,254.06,ND-330E330X006A,3.3X3.3,SFS,,1020.0,40.0
FR1224,5.0,233.21,TQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR1224,5.0,233.21,TQC400E400B024K,4X4,QFN,Cu,700.0,40.0
FR1228,5.0,154.58,TQC500EB00B056A,11X5,QFN,Cu,200.0,40.0
FR1228,5.0,154.58,TQC500EB00B056K,11X5,QFN,Cu,200.0,40.0
FR1229,3.0,137.82,NQ-600E600B040D,6X6,QFN,PPF,315.0,40.0
FR1229,3.0,137.82,NQ-600E600B040P,6X6,QFN,PPF,315.0,40.0
FR1229,3.0,137.82,NQC600E600B040D,6X6,QFN,PPF,315.0,40.0
FR1229,3.0,137.82,NQC600E600B040P,6X6,QFN,PPF,315.0,40.0
FR1230,3.0,309.07,TD-300M200B010P,2X3,QFN,PPF,1170.0,30.0
FR1230,3.0,309.07,TDC300M200B010D,2X3,QFN,PPF,1710.0,20.0
FR1230,3.0,309.07,TDC300M200B010P,2X3,QFN,PPF,1710.0,20.0
