FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Frame type ,Unit/strip,Process,Before_Outlier,After_Outlier
FR6194,5.0,191.94,TQC600E6001048U,6X6,SLP,Copper ,315.0,Full Cut,7.0,7.0
FR6195,3.0,213.0,TQ-500E5001032K,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR6199,3.0,192.315,TQC500E6001016U,5X6,SLP,Copper ,360.0,Step Cut,1.0,1.0
FR7003,3.0,600.36,TD-200D2001006A,2X2,SLP,Copper ,2250.0,Step Cut,1.0,1.0
FR7005,2.0,266.635,TQ-500EB00B056P,11X5,QFN,Full PPF,200.0,,1.0,1.0
FR7017,3.0,221.005,MQD415E875Z016C,8.75X4.15,QFN,Full PPF,270.0,,1.0,1.0
FR7021,3.0,295.9,MQD375E600Z016C,6X3.75,QFN,Full PPF,450.0,,1.0,1.0
FR8004,5.0,151.67,NQ-900E900B064U,9X9,QFN,Copper ,120.0,,11.0,10.0
FR8011,5.0,150.48,NQCA00EA00A088U,10X10,QFN,Copper ,120.0,,3.0,3.0
FR8021,3.0,151.98,NQC900E900B064B,9X9,QFN,Full PPF,120.0,,9.0,8.0
FR8022,3.0,151.98,NQ-900E900B064U,9X9,QFN,Full PPF,120.0,,9.0,8.0
FR8025,5.0,167.3,NQC700E700B048U,7X7,QFN,Copper ,240.0,,27.0,26.0
FR8026,5.0,151.67,NQ-900E900B064Z,9X9,QFN,Copper ,120.0,,11.0,10.0
FR8035,5.0,139.17,NQCA00EA001072U,10X10,SLP,Copper ,120.0,Full Cut,1.0,1.0
FR8038,1.0,235.02,NQC900E900A080B,9X9,QFN,Full PPF,120.0,,1.0,1.0
FR8042,3.0,168.25,MQ-A00MA00B072B,10X10,QFN,Full PPF,120.0,,4.0,4.0
FR8045,3.0,168.25,NQ-A00EA00B072B,10X10,QFN,Full PPF,120.0,,4.0,4.0
FR8047,3.0,168.25,NQ-A00EA00B072B,10X10,QFN,Full PPF,120.0,,4.0,4.0
FR8048,5.0,173.55,NQ-600E600B030U,6X6,QFN,Copper ,315.0,,18.0,15.0
FR8050,3.0,136.37,NQ-C00EC00B088U,12X12,QFN,Full PPF,75.0,,1.0,1.0
FR8053,5.0,171.62,NQ-C00EC00B088U,12X12,QFN,Copper ,75.0,,1.0,1.0
FR8054,3.0,165.16,MQC800E800B056A,8X8,QFN,Full PPF,175.0,,6.0,4.0
FR8058,3.0,168.05,NQCC00EC001108U,12X12,SLP,Copper ,75.0,Step Cut,1.0,1.0
FRA001,5.0,221.65,NQC400E400A032K,4X4,QFN,Copper ,700.0,,33.0,31.0
FRA004,5.0,267.89,TQ-300E300A020N,3X3,QFN,Copper ,1170.0,,33.0,31.0
FRA022,5.0,173.55,NQC600E600A048K,6X6,QFN,Copper ,315.0,,18.0,15.0
FRA023,5.0,158.9,NQC800E800A068K,8X8,QFN,Copper ,175.0,,6.0,6.0
FRA025,3.0,482.5,NQC500E500X032U,5X5,SFS,Copper ,440.0,,1.0,1.0
FRA027,3.0,269.33,TD-400E300B014A,3X4,QFN,Full PPF,910.0,,5.0,3.0
FRA028,3.0,400.99,TD-200E200B006A,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FRA030,5.0,207.97,TQ-500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FRA032,5.0,214.83,TQ-400E500B028K,4X5,QFN,Copper ,550.0,,3.0,3.0
FRA033,5.0,267.89,TD-300D300M012K,3X3,QFN,Copper ,1170.0,,33.0,31.0
FRA038,5.0,235.31,TD-500M300B016K,3X5,QFN,Copper ,715.0,,5.0,4.0
FRA039,5.0,227.33,TD-600D300B022K,6X3,QFN,Copper ,585.0,,3.0,3.0
FRA040,5.0,172.49,TD-700E400B024K,4X7,QFN,Copper ,400.0,,1.0,1.0
FRA042,5.0,360.56,NDC200S200B008K,2X2,QFN,Copper ,2470.0,,11.0,11.0
FRA043,5.0,267.89,NDC300M300B012K,3X3,QFN,Copper ,1170.0,,33.0,31.0
FRA044,5.0,267.89,NDC300S300B012K,3X3,QFN,Copper ,1170.0,,33.0,31.0
FRA056,5.0,314.67,TD-400D300B012A,4X3,QFN,Copper ,910.0,,1.0,1.0
FRA057,5.0,267.89,TD-300E300B008A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FRA058,5.0,173.55,TQ-600E600B040K,6X6,QFN,Copper ,315.0,,18.0,15.0
FRA059,3.0,218.09,NQ-400E4001022K,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FRA064,5.0,218.27,TDC330E330C008U,3.3X3.3,QFN,Copper ,880.0,,3.0,3.0
FRA065,5.0,218.27,TDC330E330C008U,3.3X3.3,QFN,Copper ,880.0,,3.0,3.0
FRA066,2.0,209.045,NQ-400E5001022C,5X4,SLP,Copper ,550.0,Step Cut,1.0,1.0
FRA067,3.0,177.61,TQ-500E900A058K,5X9,QFN,Full PPF,240.0,,1.0,1.0
FRA068,5.0,235.31,TD-500D300B016K,3X5,QFN,Copper ,715.0,,5.0,4.0
FRA071,5.0,267.89,TQ-300E300B012K,3X3,QFN,Copper ,1170.0,,33.0,31.0
FRA076,3.0,171.27,TQ-700M7001048K,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FRA077,5.0,193.71,TQ-500E700B038K,5X7,QFN,Copper ,320.0,,2.0,2.0
FRA090,5.0,336.77,TQ-300E2001015N,3X2,SLP,Copper ,1690.0,Full Cut,1.0,1.0
FRA092,3.0,153.32,NQCA00EA001072U,10X10,SLP,Copper ,120.0,Step Cut,5.0,4.0
FRA100,3.0,223.72,TQ-300E4001017N,3X4,SLP,Copper ,910.0,Step Cut,3.0,3.0
FRA102,5.0,280.61,ND-300E3001008U,3X3,SLP,Copper ,1170.0,Full Cut,8.0,6.0
FRA105,5.0,239.71,NQC800M600C030K,8X6,QFN,Copper ,225.0,,2.0,2.0
FRA107,5.0,280.61,TQ-300E3001015W,3X3,SLP,Copper ,1170.0,Full Cut,8.0,6.0
FRA108,5.0,293.76,TQ-350E3751017W,3.5X3.75,SLP,Copper ,770.0,Full Cut,3.0,3.0
FRA109,5.0,293.76,TQ-350E3751017W,3.5X3.75,SLP,Copper ,770.0,Full Cut,3.0,3.0
FRA111,5.0,249.19,NDG300E220Z004K,3X2.2,QFN,Copper ,1530.0,,2.0,2.0
FRA112,2.0,228.5,NQ-900E9001064K,9X9,SLP,Copper ,120.0,,1.0,1.0
FRA117,5.0,175.5,,,NAN,,,,,
FRA118,3.0,171.27,TQC700E7001048K,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FRA123,3.0,248.01,TD-300E2001010K,2X3,SLP,Copper ,1710.0,Step Cut,4.0,4.0
FRA124,5.0,207.45,4Q-400E500W030U,4X5,QFN,Copper ,560.0,,4.0,4.0
FRA125,5.0,267.27,TQ-350E5001019W,3.5X5,SLP,Copper ,605.0,Full Cut,1.0,1.0
FRA126,5.0,227.45,TQ-575E4501023N,5.75X4.5,SLP,Copper ,420.0,Full Cut,1.0,1.0
FRA127,5.0,221.65,TQ-400E400Z018W,4X4,QFN,Copper ,700.0,,33.0,31.0
FRA128,5.0,191.94,NQ-600E6001052K,6X6,SLP,Copper ,315.0,Full Cut,7.0,7.0
FRA131,3.0,153.32,TQCA00MA001088U,10X10,SLP,Copper ,120.0,Step Cut,5.0,4.0
FRA132,3.0,153.32,TQCA00MA001072U,10X10,SLP,Copper ,120.0,Step Cut,5.0,4.0
FRA133,5.0,213.3,TQ-300E600B027N,3X6,QFN,Copper ,585.0,,2.0,2.0
FRA135,3.0,408.0,NQ-300E300X016U,3X3,SFS,Copper ,1170.0,,1.0,1.0
FRA136,5.0,167.3,TQ-700E700A056E,7X7,QFN,Copper ,240.0,,27.0,26.0
FRA138,5.0,151.67,TQ-900E900B064K,9X9,QFN,Copper ,120.0,,11.0,10.0
FRA142,3.0,218.09,MQC400S4001024K,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FRA143,3.0,163.57,NQC800E8001068K,8X8,SLP,Copper ,175.0,Step Cut,3.0,3.0
FRA146,5.0,267.89,TQ-300E300B016N,3X3,QFN,Copper ,1170.0,,33.0,31.0
FRA147,5.0,214.62,TQC700E7001048K,7X7,SLP,Copper ,240.0,Full Cut,3.0,3.0
FRA148,5.0,158.63,ND-500E6001008K,6X5,SLP,Copper ,385.0,Full Cut,1.0,1.0
FRA149,5.0,360.56,TQ-200E200M010N,2X2,QFN,Copper ,2470.0,,11.0,11.0
FRA150,3.0,217.06333333333336,MQD350E4501016N,4.5X3.5,SLP,Copper ,660.0,Step Cut,1.0,1.0
FRA151,5.0,374.76,NQ-200E3001012N,3X2,SLP,Copper ,1710.0,Full Cut,2.0,2.0
FRA154,5.0,221.65,NQC400S400B024K,4X4,QFN,Copper ,700.0,,33.0,31.0
FRA155,5.0,207.97,MQ-500S500B032K,5X5,QFN,Copper ,440.0,,32.0,32.0
FRA156,3.0,247.0,TQ-350E3751015W,3.5X3.75,SLP,Copper ,770.0,Step Cut,1.0,1.0
FRA157,5.0,151.67,TQ-900E900B064U,9X9,QFN,Copper ,120.0,,11.0,10.0
FRA159,0.0,247.035,NQ-400E3501014N,3.5X4,SLP,Copper ,770.0,Step Cut,1.0,1.0
FRA162,2.0,314.36,NQ-200E2001009C,2X2,SLP,Copper ,2470.0,Step Cut,4.0,4.0
FRA163,2.0,216.44,NQ-550E5001032N,5X5.5,SLP,Copper ,385.0,Step Cut,1.0,1.0
FRA164,0.0,303.5675,NQ-300E2001009N,3X2,SLP,Copper ,1690.0,Step Cut,1.0,1.0
FRA167,5.0,224.91,NQ-500E5001032K,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FRA168,5.0,224.91,NQ-500E5001032K,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FRA172,3.0,218.09,TQ-400E4001028K,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FRA182,5.0,266.14,TQ-350E6001021W,3.5X6,SLP,Copper ,495.0,Full Cut,1.0,1.0
FRA184,5.0,221.65,TQ-400E400A028N,4X4,QFN,Copper ,700.0,,33.0,31.0
FRA186,5.0,224.91,TQ-500E5001029N,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FRA198,5.0,224.91,NQC500E5001032E,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FRA200,5.0,214.86,NDC700M3501018K,3.5X7,SLP,Copper ,440.0,Full Cut,1.0,1.0
FRA201,3.0,225.14,NDC450E3001016K,3X4.5,SLP,Copper ,780.0,Step Cut,3.0,3.0
FRA202,5.0,207.97,NQC500E500B032K,5X5,QFN,Copper ,440.0,,32.0,32.0
FRA203,5.0,280.61,TQ-300E3001017W,3X3,SLP,Copper ,1170.0,Full Cut,8.0,6.0
FRA204,3.0,320.875,JQP350E4501011N,3.5X4.5,SLP,Selective PPF,660.0,Step Cut,1.0,1.0
FRA205,5.0,269.46,NQC400S4001020U,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FRA211,5.0,167.3,TQ-700E700B048K,7X7,QFN,Copper ,240.0,,27.0,26.0
FRA213,5.0,273.03,NQ-700E700X048U,7X7,SFS,Copper ,240.0,,1.0,1.0
FRA215,5.0,224.91,NQC500E5001028K,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FRA219,5.0,284.0,NDC200E2001006K,2X2,SLP,Copper ,2470.0,Full Cut,1.0,1.0
FRA225,5.0,528.22,TQC220E220B011K,2.2X2.2,QFN,Copper ,2040.0,,1.0,1.0
FRA226,5.0,269.46,NQ-400E4001024K,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FRA233,5.0,395.6,NQ-250E350Z012N,2.5X3.5,QFN,Copper ,1210.0,,1.0,1.0
FRF003,3.0,382.71,TD-330K330C008D,3.3X3.3,QFN,Full PPF,880.0,,1.0,1.0
FRF012,3.0,400.99,ND-200E200C006P,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FRF025,2.0,241.68,TD-200E200E004D,2X2,QFN,Full PPF,2340.0,,1.0,1.0
FRV001,5.0,185.88,TQ-500E600U039W,5X6,QFN,Copper ,360.0,,8.0,8.0
FRV003,5.0,185.88,TQC500E600M039U,5X6,QFN,Copper ,360.0,,8.0,8.0
FRW005,2.0,425.52,2Q-160E2003010D,1.6X2,SLP,Full PPF,2990.0,,1.0,1.0
FRW006,2.0,266.67,NQ-300E400C016D,3X4,QFN,Full PPF,910.0,,1.0,1.0
FRW013,2.0,256.87,NQC900E9003064B,9X9,SLP,Full PPF,120.0,Step Cut,1.0,1.0
FRW015,1.0,725.3900000000001,CQ-160E1503008D,1.6X1.5,SLP,Full PPF,3910.0,,1.0,1.0
FRY001,5.0,185.88,TQ-500E600W039U,5X6,QFN,Copper ,360.0,,8.0,8.0
FU0001,3.0,309.32,UD-200E300B008D,3X2,QFN,Full PPF,1690.0,,5.0,4.0
FU0003,3.0,492.92,UQ-140E180A010D,1.8X1.4,QFN,Full PPF,3600.0,,2.0,2.0
FU0005,3.0,309.32,UD-200E300B008P,3X2,QFN,Full PPF,1690.0,,5.0,4.0
FU0014,3.0,400.99,UD-200E200B008P,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FU0017,3.0,400.99,UD-200E200C006D,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FU0019,3.0,418.24,UQ-180E260A016D,2.6X1.8,QFN,Full PPF,2100.0,,4.0,3.0
FU0024,3.0,420.6,UD-120E100A006D,1X1.2,QFN,Full PPF,6765.0,,1.0,1.0
FU0025,3.0,418.24,UQ-180E260A016D,2.6X1.8,QFN,Full PPF,2100.0,,4.0,3.0
FU0026,5.0,221.65,UQ-400D400A028A,4X4,QFN,Copper ,700.0,,33.0,31.0
FU0028,3.0,418.24,UQ-180E260A016P,2.6X1.8,QFN,Full PPF,2100.0,,4.0,3.0
FU0029,3.0,216.58,UQ-500E500B032D,5X5,QFN,Full PPF,440.0,,32.0,28.0
FU0032,3.0,549.2,UD-100E130B004D,1X1.3,QFN,Full PPF,6345.0,,1.0,1.0
FU0054,2.0,348.20000000000005,UQ-500E500A040A,5X5,QFN,Copper ,440.0,,1.0,1.0
FU0063,3.0,266.74,UD-650E250Z003P,2.5X6.5,QFN,Full PPF,675.0,,1.0,1.0
FU0073,3.0,265.91,UQ-180E320A020P,1.8X3.2,QFN,Full PPF,1700.0,,2.0,2.0
FU0074,3.0,453.13,UD-160E160B006P,1.6X1.6,QFN,Full PPF,3680.0,,2.0,2.0
FU0075,5.0,266.92,UD-280E250B008A,2.5X2.8,QFN,Copper ,1500.0,,1.0,1.0
FU0092,2.0,227.21,UQ-600E600C028A,6X6,QFN,Copper ,315.0,,4.0,4.0
FU0093,2.0,454.53,UD-200E300B008A,3X2,QFN,Copper ,1690.0,,2.0,2.0
FU0110,2.0,400.38,UD-300E300C008A,3X3,QFN,Copper ,1170.0,,5.0,4.0
FU0111,2.0,322.97,UQ-400E400C016A,4X4,QFN,Copper ,700.0,,6.0,5.0
FU0113,2.0,322.97,UQ-400E400B020A,4X4,QFN,Copper ,700.0,,6.0,5.0
FU0124,3.0,489.09,2D-350M135A016P,1.35X3.5,QFN,Full PPF,2035.0,,1.0,1.0
FU0126,3.0,294.47,UQ-300E300B016P,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FU0131,3.0,294.47,UD-300E300B012A,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FU0144,3.0,400.99,UD-200E200B008D,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FU0148,3.0,808.83,UD-145E100B006D,1X1.45,QFN,Full PPF,5775.0,,1.0,1.0
FU0151,5.0,221.65,UQ-400E400A032A,4X4,QFN,Copper ,700.0,,33.0,31.0
FU0152,2.0,227.21,UQ-600E600C028A,6X6,QFN,Copper ,315.0,,4.0,4.0
FU0153,3.0,381.79,UQC250E250A016P,2.5X2.5,QFN,Full PPF,1650.0,,3.0,3.0
FU0160,3.0,458.39,EQ-130E180A010P,1.8X1.3,QFN,Full PPF,3915.0,,1.0,1.0
FU0161,3.0,385.35,UDC350E250B014D,2.5X3.5,QFN,Full PPF,1200.0,,1.0,1.0
FU0167,3.0,453.13,UD-160E160B006D,1.6X1.6,QFN,Full PPF,3680.0,,2.0,2.0
FU0168,3.0,439.71,EQ-150E150B008P,1.5X1.5,QFN,Full PPF,4080.0,,4.0,4.0
FU0174,0.0,772.995,UD-200E300B008A,3X2,QFN,Copper ,1690.0,,1.0,1.0
FU0184,3.0,492.92,UQ-140E180A010P,1.8X1.4,QFN,Full PPF,3600.0,,2.0,2.0
FU0185,4.0,338.765,XD-110E140B004A,1.4X1.1,QFN,Selective PPF,5250.0,,1.0,1.0
FU0186,3.0,318.81,UD-260E260B008D,2.6X2.6,QFN,Full PPF,1575.0,,1.0,1.0
FU0190,3.0,400.99,UD-200E200C006A,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FU0207,2.0,212.29000000000002,UQ-400E400B024P,4X4,QFN,Full PPF,700.0,,1.0,1.0
FU0209,3.0,718.4,UD-110E070A006P,0.7X1.1,QFN,Full PPF,9460.0,,1.0,1.0
FU0212,3.0,284.69,XQ-450E285A032P,2.85X4.5,QFN,Full PPF,840.0,,1.0,1.0
FU0214,2.0,322.97,UQ-400E400A028A,4X4,QFN,Copper ,700.0,,6.0,5.0
FU0219,3.0,400.99,UD-200E200C006P,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FU0227,3.0,217.96,XQ-405E450A038P,4.5X4.05,QFN,Full PPF,600.0,,1.0,1.0
FU0234,1.0,692.81,UD-200E3002008P,3X2,SLP,Full PPF,1690.0,,1.0,1.0
FU0242,3.0,216.58,IQC500E500A040P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FU0245,3.0,283.83,XD-200E250B008D,2X2.5,QFN,Full PPF,1950.0,,1.0,1.0
FU0248,5.0,419.82,XD-150E150B006C,1.5X1.5,QFN,Copper ,4080.0,,1.0,1.0
FU0249,3.0,590.0,2D-150E135B006D,1.35X1.5,QFN,Full PPF,4420.0,,1.0,1.0
FU0251,3.0,438.0,2D-140E135A006D,1.35X1.4,QFN,Full PPF,4680.0,,1.0,1.0
FU0252,2.0,386.03499999999997,2D-220E135A010D,1.35X2.2,QFN,Full PPF,2990.0,,1.0,1.0
FU0256,0.0,612.58,XD-150E110B006C,1.5X1.1,QFN,Copper ,5270.0,,1.0,1.0
FU0264,3.0,532.62,IQ-250S300Z012D,2.5X3,QFN,Full PPF,1350.0,,1.0,1.0
FU0267,0.0,701.2050000000002,XD-150E120B006C,1.5X1.2,QFN,Copper ,4920.0,,1.0,1.0
FU0274,2.0,454.53,UD-200E300B008A,3X2,QFN,Copper ,1690.0,,2.0,2.0
FU0277,3.0,381.79,UQC250E250L024D,2.5X2.5,QFN,Full PPF,1650.0,,3.0,3.0
FU0295,2.0,227.21,UQ-600E600A048K,6X6,QFN,Copper ,315.0,,4.0,4.0
FU0301,5.0,334.89,XQ-125E210A012N,1.25X2.1,QFN,Copper ,3500.0,,1.0,1.0
FU0302,2.0,519.015,XQ-160E160A012N,1.6X1.6,QFN,Copper ,3680.0,,1.0,1.0
FU0303,5.0,220.33,XQ-260E260A016N,2.6X2.6,QFN,Copper ,1575.0,,1.0,1.0
FU0308,3.0,400.99,UD-200E200A010D,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FU0316,3.0,506.59,XD-150E200B006D,1.5X2,QFN,Full PPF,3230.0,,1.0,1.0
FU0317,3.0,992.49,XD-110E110C004D,1.1X1.1,QFN,Full PPF,6820.0,,1.0,1.0
FU0318,3.0,595.42,XD-150E110B006N,1.5X1.1,QFN,Full PPF,5270.0,,1.0,1.0
FU0331,3.0,400.99,UQ-200E200A016N,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FU0334,5.0,516.4,UQ-110E150A010N,1.1X1.5,QFN,Copper ,5270.0,,1.0,1.0
FU0338,5.0,803.78,UQ-110E110A009N,1.1X1.1,QFN,Copper ,6820.0,,1.0,1.0
FUF006,3.0,382.53,UQ-170E200A012P,2X1.7,QFN,Full PPF,2860.0,,1.0,1.0
FUF008,3.0,534.24,UD-145K100B006D,1X1.45,QFN,Full PPF,5440.0,,1.0,1.0
FUF012,3.0,388.54,UQ-160K210B010P,2.1X1.6,QFN,Full PPF,2640.0,,1.0,1.0
FUF015,3.0,418.24,UQ-180E260A016P,2.6X1.8,QFN,Full PPF,2100.0,,4.0,3.0
FW0007,3.0,151.98,SQ-900E900Z088P,9X9,QFN,Full PPF,120.0,,9.0,8.0
FW0009,3.0,151.98,SQ-900E900Z100D,9X9,QFN,Full PPF,120.0,,9.0,8.0
nan_sp,0.5,240.62,,,NAN,,,,,
